ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1CGI,116,-84.9,11712.89,509.16,-941.12,-795.08,982.2,1729.94,-7.1,-146.81,-164.33,-3.42,6.74
1CGI,37,-54.76,1335.34,427.31,-521.92,-746.1,510.52,1393.14,-2.24,-68,-164.06,-2.51,9.36
1CGI,78,-83.03,7615.13,617.66,-1161.11,-1199.4,1158.59,1947.93,-5.15,-146.52,-142.31,6.88,10.55
1CGI,36,-29.34,859.34,325.95,-345.56,-785.82,351.36,1255.74,-2.45,-40.35,-152.62,-4.55,11.2
1CGI,140,-103.97,8184.74,448.77,-1540.58,-1004.87,1508.15,1921.01,-10.63,-187.32,-142.8,8.43,5.4
1CGI,55,-61.86,2835.14,479.24,-697.56,-765.18,726.35,1469.62,-2.6,-85.37,-151.62,-1.38,6.02
1CGI,45,-47.78,1666.74,329.36,-722.73,-558.61,735.46,1447.16,-2.66,-77.69,-145.51,-1.74,10.15
1CGI,80,-83.31,3409.98,481.89,-1300.18,-883.88,1288.09,1479.25,-9.21,-130.55,-162.3,-2.35,6.73
1CGI,22,-41.53,1139.28,292.71,-541.12,-555.12,547.76,1177.22,-3.08,-56.89,-142.79,1.44,14.2
1CGI,120,-80.73,8331.84,526.9,-1149.38,-834.78,1106.81,1759.97,-8.49,-150.07,-149.33,-5.37,8.21
1CGI,46,-87.64,3111.95,532.92,-1223.07,-929.78,1245.13,1222.03,-16.01,-123.18,-128.29,-1.42,13.19
1CGI,39,-41.99,1816.23,402.78,-293.97,-842.98,293.91,1134.86,-0.86,-45.42,-149.18,-11.55,13.9
1CGI,18,-33.77,893.03,355.68,-176.97,-534.38,197.24,974.35,-0.42,-38.33,-159.51,-8.94,18.87
1CGI,43,-75.34,2055.44,470.12,-913.72,-1118.92,943.99,1144.24,-6.51,-101.59,-142.67,1.24,12.78
1CGI,61,-67.63,5006.65,392.41,-710.06,-632.28,717.41,1287.68,-5.02,-100.11,-149.58,-17.42,18.57
1CGI,67,-73.38,2255.47,488.05,-1058.6,-924.03,1057.54,1549.65,-6.88,-116.24,-151.05,1.67,7.54
1CGI,157,-117.89,11978.35,568.82,-1807.34,-904.45,1858.4,1517.69,-7.2,-222.23,-146.92,-13.18,8.64
1CGI,22,-35.34,255.52,343.19,-326.67,-533.02,340.82,961,-1.91,-42.13,-153.95,-11.48,18.72
1DFJ,67,-117.62,3001.79,1161.67,-1895.43,-4962.62,1737.1,6301.6,-11.23,-179.81,-289.06,25.37,2.06
1DFJ,70,-116.87,4048.42,1156.62,-1991.36,-5204.97,1786.62,6157.28,-9.71,-178.78,-284.87,29.64,2.06
1DFJ,86,-137.99,4518.68,1207.71,-2291.85,-5323.75,2109.16,6393.01,-18.07,-207.93,-284.02,33.55,2.42
1DFJ,71,-119.91,4685.26,1145.62,-1857.01,-4964.93,1657.07,6260.13,-9.38,-187.6,-288.27,25.94,1.86
1DFJ,90,-132.68,3987.4,1222.95,-2066.76,-5151.95,1907.69,6524.3,-13.54,-205.98,-285.94,28.52,1.83
1DFJ,92,-134.55,6410.67,1159.47,-2181.82,-5201.88,2026.82,6200.1,-15.08,-221.8,-279.27,28.62,2.5
1DFJ,115,-154.41,7257.2,1214.9,-2599.41,-5328.57,2424.6,6490.48,-15.46,-254.05,-279.58,30.76,2.42
1DFJ,78,-108.41,4081.52,1141.71,-1773.52,-5027.47,1642.7,5990.64,-10.95,-163.33,-288.59,26.58,1.95
1DFJ,92,-118.81,5706.64,1151.31,-1885.63,-4892.47,1741.45,6195.19,-11.71,-194.66,-284.85,25.22,2.23
1DFJ,36,-71.28,1942.23,1082.76,-1212.29,-4805.8,1103.55,5841.8,-3.76,-116.81,-281.99,27.24,2.36
1DFJ,139,-150.81,9717.42,1200.33,-2478.82,-4867.24,2203.19,6532.23,-16.22,-261.85,-284.85,25.41,2.39
1DFJ,74,-126.46,6274.88,1179.58,-2042.73,-5242,1891.21,6292.98,-9.27,-200.72,-285.77,31.2,1.91
1DFJ,117,-130.77,7174.22,1191.51,-1849.64,-4897.53,1688.5,6016.07,-6.98,-212.43,-281.15,23.57,2
1DFJ,92,-111.92,7520.22,1180.64,-1767.89,-4726.39,1578.3,6220.94,-9.4,-198.22,-294.29,21.38,1.7
1DFJ,85,-112.52,6237.63,1115.25,-1865.04,-5033.48,1678.25,6182.2,-6.26,-187.52,-289.43,26.44,2.39
1DFJ,101,-123.58,7314.4,1192.64,-2033.53,-5064.2,1831.1,6312.28,-10.63,-203.45,-286.96,29.34,2.24
1DFJ,79,-117.17,6405.83,1158.25,-1807.7,-4997.99,1655.8,6100.55,-8.84,-189.38,-292.95,25.97,1.35
1DFJ,111,-101.41,5391.4,1133.37,-1680.47,-4608.27,1526.84,6063.2,-7.76,-174.84,-292.29,22.16,2.34
1DFJ,92,-105.79,6238.52,1169.67,-1717.73,-4784.26,1494.2,6179.43,-6.38,-178.03,-295.29,23.46,1.72
1DFJ,102,-117.79,6991.29,1179.01,-1767.13,-4844.89,1601.77,6309.12,-10.25,-214.46,-290.55,24.31,1.46
1DFJ,113,-151.88,8902.76,1140.23,-2319.16,-5221.42,2148.46,6264.9,-15.1,-241.49,-287.77,25.52,2.06
1DFJ,89,-121.36,5572.26,1174.28,-2045.55,-4895.26,1928.75,6170.63,-9.24,-202.72,-287.42,25.94,2.41
1DFJ,50,-67.43,1648.5,1086.45,-1079.37,-4731.58,972.13,5688.67,-5.18,-111.33,-290.8,23.26,2.28
1DFJ,110,-120.66,7183.12,1128.88,-1820.99,-4882.12,1610.8,6194.31,-5,-232.93,-291.2,23.1,1.76
1DFJ,125,-153.19,8932.32,1260.29,-2302.88,-5213.35,2212.29,6506.68,-16.91,-252.11,-282.32,29.95,1.98
1DFJ,108,-130.29,8636.01,1168.05,-2371.37,-5206.46,2167.43,6168.45,-10.77,-237.49,-278.84,36.57,2.4
1DFJ,102,-109.84,7863.85,1161.75,-1822.16,-4857.92,1643.5,6088.89,-10.25,-187.3,-288.99,26.66,2.12
1DFJ,109,-131.99,5949.41,1203.3,-1897.46,-5085.13,1773.47,6196.37,-10.67,-209.03,-289.55,27.29,1.43
1DFJ,94,-103.82,6061.46,1161.27,-1691.31,-4736.62,1542.71,6148.94,-8,-180.83,-295.9,22.71,2.13
1DFJ,120,-141.11,9054.84,1160.91,-2088.92,-4986.9,1894.67,6143.41,-12.1,-249.95,-285.62,23.35,2.04
1DFJ,109,-131,9804.12,1146.77,-2008.56,-4938.53,1777.76,6299.96,-10.24,-220.61,-289.4,25.92,1.84
1DFJ,112,-129.47,7331.21,1209.18,-1831.62,-4974.9,1693.04,6373.94,-12.86,-213.22,-288.2,27.12,1.57
1DFJ,102,-130.96,5317.19,1190.52,-2423.55,-5190.76,2334.87,6470.96,-14.33,-212.3,-278.67,36.93,2.39
1DFJ,130,-118.61,10198.46,1246.39,-1851.88,-4852.8,1657.52,6412.73,-9.04,-213.86,-291.7,24.87,1.57
1DFJ,156,-154.56,10322.99,1171.52,-2403.21,-5019.87,2241.28,6013,-15.4,-282.37,-283.46,22.59,2.45
1DFJ,103,-117.81,7263.17,1171.94,-2047.23,-4731.97,1890.75,6138.64,-9.43,-205.33,-289.65,23.36,2.47
1DFJ,91,-138.84,9465.2,1218.5,-2199.18,-5216.52,2076.32,6269.92,-17.96,-275.64,-285.78,34.16,1.81
1DFJ,92,-112.01,6314.61,1203.39,-1833.2,-4979.49,1732.63,6172.99,-12.67,-192.13,-278.97,28.4,2.18
1DFJ,104,-113.29,8886.28,1236.33,-1766.5,-4705.12,1618.82,6242.5,-8.36,-191.28,-294.3,23.35,1.69
1DFJ,129,-113.78,8201.38,1155.24,-1907.98,-4798.31,1755.9,6352.05,-10.11,-215.53,-288.6,26.25,2.33
1DFJ,91,-118.75,6725.18,1250.21,-2091.21,-5149.34,1984.85,6227.85,-10.06,-199.22,-287.38,31.48,1.68
1DFJ,107,-127.88,8842.1,1139.82,-1756.24,-4906.85,1609.35,5972.29,-14.93,-209.23,-283.47,27.48,2.06
1DFJ,114,-115.11,7503.64,1183.15,-1910.97,-5027.83,1752.78,6131.21,-11.71,-197.18,-285.21,27.42,2.33
1DFJ,110,-115.76,9231.55,1174.27,-1814.29,-4670.61,1632.24,6200.89,-15.21,-210.13,-296.11,21.53,1.75
1DFJ,84,-99.42,6765.27,1183.33,-1603.72,-4410.23,1510.31,5763.54,-10.69,-152.04,-294.43,21.35,2.48
1DFJ,153,-120.56,9419.63,1192.24,-1996.77,-4640.95,1856.01,6107.01,-12.59,-221.44,-294.27,20.8,2.14
1DFJ,98,-116.28,9629.8,1290.75,-1838.82,-4755.71,1706.87,6366.34,-11.53,-197.81,-297.13,25.76,1.96
1DFJ,74,-89.72,6911.61,1140.91,-1547.74,-4421.8,1473.51,5652.36,-6.04,-154.62,-298.59,21.75,2.3
1DFJ,126,-124.59,6698.61,1286.12,-2009.64,-5014.04,1925.81,6126.76,-7.57,-204.34,-282.21,34.29,1.95
1DFJ,123,-130.31,7575.69,1264.41,-2195.65,-5221.57,2068.84,6372.05,-12.77,-226.24,-282.25,34.37,1.64
1DFJ,101,-126.78,10342.45,1173.34,-2212.25,-5100.87,2038.82,6060.25,-10.97,-265.7,-279.43,33.61,2.4
1DFJ,139,-124.24,11578.79,1229.05,-2086.02,-4749.68,1888.07,6491.94,-6.2,-223.3,-293.49,24.71,2.21
1DFJ,107,-100.09,7479.64,1240.2,-1709.66,-4631.54,1578.64,6104.42,-8.25,-175.58,-300.72,21.23,2.31
1DFJ,114,-117.39,9566.49,1191.27,-1735.73,-4694.64,1587.65,6137.01,-12.38,-202.11,-292.18,24.61,1.67
1DFJ,91,-93.83,6883.69,1151.91,-1310.96,-4577.91,1216.29,5886.3,-7.49,-150.88,-288.07,25.01,1.96
1DFJ,109,-109.04,9339.67,1228.97,-1874.92,-4755.17,1772.63,6031.91,-12.95,-188.96,-291.28,22.88,2.26
1DFJ,129,-114.02,10914.1,1183,-1781.33,-4610.65,1643.84,6138.19,-7.8,-207.81,-295.65,20.52,2.02
1DFJ,136,-135.87,10648.67,1223.98,-2016.84,-5035.32,1881.97,6151.29,-13.05,-247.02,-288.93,30.11,1.48
1DFJ,117,-111.14,9628.61,1248.33,-1751.61,-4721.99,1598.43,6281.36,-12.13,-201.11,-295.83,26.29,1.71
1DFJ,124,-106.44,9532.18,1207.42,-1771.91,-4651.43,1667.43,6115.17,-10.23,-195.82,-297.93,23.84,2.18
1DFJ,118,-108.77,10510.4,1172.76,-1693.68,-4701.1,1518.13,6233.46,-6.09,-208.72,-292.25,21.26,1.91
1DFJ,120,-97.76,8015.23,1144.41,-1587.94,-4517.57,1459.15,5920.89,-6.95,-202.66,-299.91,20.18,2.22
1DFJ,113,-121.03,10254.23,1232.17,-1995.6,-4946.44,1836.04,6218.06,-7.51,-214.73,-290.79,28.47,1.52
1DFJ,129,-112.4,8230.21,1205.79,-1785.44,-4594.23,1621.28,6094.47,-10.54,-190.19,-296.65,21.28,2.28
1DFJ,128,-124.89,7157.42,1247.36,-2136.26,-5238.76,2016.88,6308.91,-9.07,-211.86,-282.57,27.16,1.76
1DFJ,126,-121.74,8775.33,1289.04,-1898.19,-4711.9,1845.97,6232.47,-9.7,-214.64,-293.03,23.44,2.27
1DFJ,105,-120.21,7530.12,1275.51,-1985.31,-4918.56,1865.94,5871.64,-8.86,-193.54,-282.93,31.06,2.49
1DFJ,127,-122.84,11130.28,1341.66,-1974.61,-4794.37,1840.65,6540.65,-7.98,-231.94,-293.48,28.02,2.43
1DFJ,134,-110.43,10779.17,1224.41,-1779.02,-4656.43,1653.45,6196.53,-11.36,-203.54,-296.83,20.92,2.06
1DFJ,105,-117.59,8930.62,1312.94,-1998.13,-4864.9,1902.64,6184.33,-8.66,-204.14,-291.93,28.25,1.88
1DFJ,111,-120.52,8614.53,1206.02,-1606.44,-4693.93,1565.22,5845.01,-12.35,-195.79,-281.63,26.91,2.4
1DFJ,154,-153.48,10440.08,1223.23,-2607.21,-5177.69,2495.43,6344.73,-17.38,-268.72,-279.22,39.24,2.22
1DFJ,125,-131.71,9847.25,1295.38,-2174.32,-5121.6,2102.59,6191.87,-14.83,-224.84,-286.89,34.08,1.94
1DFJ,161,-157.17,15246.98,1172.35,-2518.01,-5232.42,2342.22,6307.99,-13.54,-291.31,-282.24,26.27,2.46
1DFJ,140,-140.31,10584.04,1221.52,-2313.84,-5142.62,2175.21,6138.63,-12.11,-241.05,-280.82,39.99,2.2
1DFJ,127,-114.28,11658.12,1320.99,-1799.42,-4788.71,1721.86,6406.37,-13.44,-338.42,-299.57,28.54,2.07
1DFJ,129,-118.42,10829.45,1253.35,-1989.79,-4797.2,1863.29,6281.98,-6.08,-216.62,-290.25,27.02,2.08
1DFJ,115,-111.88,7497.61,1279.09,-1743.24,-4723.09,1743.29,6204.45,-9.75,-193.74,-298.54,24.96,2.32
1DFJ,147,-138.47,11145.18,1310.61,-2233.68,-5143.23,2123.97,6377.93,-14.73,-262.39,-281.3,37.31,1.73
1DFJ,136,-157.92,13887.03,1228.49,-2484.83,-5377.25,2424.65,6339.59,-18.1,-268.1,-282.8,24.81,2.28
1DFJ,130,-120.99,12268.8,1267.71,-1916.13,-4711.78,1827.78,6273.33,-14.76,-208.62,-290.85,28.03,2.44
1DFJ,140,-112.09,11354.1,1296.56,-1847.38,-4758.76,1717.61,6321.02,-8.04,-212.45,-297.36,27.5,2.29
1DFJ,133,-131.91,13712.12,1144.62,-1969.11,-4899.22,1818.9,6154.85,-5.43,-272.48,-290.06,27.42,1.77
1DFJ,148,-124.79,13609.88,1326.72,-2007.41,-4859.36,1874.08,6511.84,-12.44,-271.6,-290.26,29.04,1.98
1DFJ,166,-141.66,9978.85,1431.64,-2555.34,-4889.07,2513.15,6286.5,-9.59,-256.87,-290.39,33.37,2.48
1DFJ,128,-105.77,9165.45,1233.18,-1676.82,-4582.9,1583.34,5969.81,-10.01,-182.82,-292.63,26.18,2.13
1DFJ,129,-104.81,12646.1,1203.67,-1709.72,-4635.1,1594.22,6162.5,-5.91,-215.41,-294.64,25.12,2.19
1DFJ,121,-135.4,14347.63,1149.67,-1961.72,-4943.04,1789.01,6155.49,-6.87,-244.56,-278.91,33.81,2.29
1DFJ,123,-111.92,11409.52,1322.64,-1779.75,-4827.28,1709.02,6310.29,-11.09,-205.5,-293.34,29.78,1.53
1DFJ,159,-144.62,12524.69,1480.74,-2288.99,-4964.12,2242.06,6578.77,-9.17,-258.9,-287.08,38.92,2.21
1DFJ,194,-152.42,14238.3,1392.35,-2663.27,-5128.63,2589.71,6350.41,-11.26,-294.25,-281.26,39.08,2.39
1DFJ,157,-127.26,16714.83,1288.02,-2149.17,-4729.67,2070.77,6395.71,-6.76,-262.45,-286.13,27.32,2.34
1DFJ,40,-50.83,1156.31,965.75,-994.83,-4040.78,917.36,4847.57,-4.56,-87.85,-286.93,9.74,4.92
1DFJ,13,-28.48,414.59,769.42,-374.21,-2850.54,352.28,3952.51,-3.5,-42.1,-286.87,4.52,19.91
1DFJ,52,-85.44,4309.78,1228.36,-1342.76,-3227.79,1308.31,5389.92,-8.32,-151.18,-259.84,43.36,21.62
1DFJ,50,-64.44,2775.48,687.7,-860.6,-3558.85,783.36,3319.32,-6.15,-100.42,-295.24,10.91,11.39
1DFJ,16,-43.01,521.57,1180.06,-430.54,-2299.11,444.45,2309.38,-3.63,-53.7,-297.52,4.1,18.17
1DFJ,28,-43,2355.2,890.61,-572.23,-3678.05,522.28,4884.7,-2.63,-70.77,-286.66,9.86,13.45
1DFJ,45,-50.56,1875.38,807.46,-807.19,-1444.29,797,2683.29,-6.18,-79.98,-298.25,4.9,27.81
1DFJ,50,-49.43,3832.45,767.26,-805.43,-1034.55,814.26,1494.5,-4.49,-90.51,-298.89,2.99,28.46
1DFJ,24,-50.29,185.04,1130.82,-944.16,-3518.24,880.67,4874.06,-3.9,-76.88,-288.85,10.18,8.97
1DFJ,28,-50.21,1048.26,752.58,-768.32,-1296.59,786.71,2245.26,-3.71,-65.36,-297.6,0.06,30.57
1DFJ,61,-72.72,3084.36,877.04,-1079.19,-1307,1122.53,1545.22,-2.56,-118.75,-294.82,-4.3,25.66
1DFJ,22,-25.83,610.62,699.96,-338.05,-1339.94,356.18,1887.85,-2.68,-35.39,-302.03,-5.59,24.3
1DFJ,34,-46.92,638.6,693.88,-680.99,-1085.31,737.37,1550.13,-3.54,-66.26,-293.19,-1.2,28.36
1DFJ,36,-41.39,1178.52,641.94,-742.02,-1094.48,755.38,1682.1,-0.89,-65.43,-292.5,1.19,28.69
1DFJ,30,-53.26,1112.71,922.58,-578.77,-1552.25,596.34,1777.98,-3.51,-70.13,-302.27,-2.27,18.83
1DFJ,35,-54.55,1846.44,1021.43,-922.43,-2747.04,913.47,2938.48,-8.44,-87.06,-281.87,6.98,19.71
1DFJ,14,-34.86,147.47,681.76,-507.78,-3378.72,462.54,3395.64,-1.89,-54.16,-274.82,9.28,15.26
1DFJ,24,-48.09,563.32,735.74,-649.52,-1186.07,645.13,1653.36,-6.42,-63.19,-299.53,-4.66,29.63
1DFJ,50,-38.14,4775.79,639.59,-665.21,-1099.57,650.39,1427.42,-5.75,-77.39,-293.92,-1.15,28.36
1DFJ,89,-89.28,6676.12,1061.18,-1440.02,-4741.52,1308.68,5164.61,-8.68,-171.26,-265.91,26.68,9.67
1DFJ,50,-64.24,2507.14,1295,-930.19,-1666.68,976.16,2345.72,-5.21,-103.49,-289.96,5.59,21.58
1DFJ,46,-63.3,5689.17,980.37,-1014.18,-4425.68,1024.64,5405.07,-5,-116.28,-269.98,24.25,13.09
1DFJ,46,-62.15,5327.82,1342.96,-824.3,-3183.93,839.98,4227.95,-4.53,-111.46,-289.4,13.66,17.54
1DFJ,30,-53.61,1220.99,803.54,-600.64,-1339.8,579.95,2317.82,-3.76,-68.64,-296.7,-4.81,31.08
1DFJ,29,-46.39,2585.07,955.6,-678.49,-3061.15,631.59,3523.73,-2.32,-73.76,-278.3,3.77,19.2
1DFJ,43,-61.63,2129.41,1303.85,-1099.34,-3382.39,1041.6,4432.66,-5.68,-100.04,-282.1,22.17,17.32
1DFJ,47,-63.29,2387.22,1204.88,-949.32,-1753.67,994.53,2504.53,-6.37,-97.66,-279.34,4.05,19.34
1DFJ,48,-83.61,2367.6,1252.23,-1174.11,-2797.64,1197.63,2803.13,-8.13,-132.23,-276.67,20.31,17.35
1DFJ,39,-62.6,2017.61,818.82,-1131.59,-1312.42,1142.82,2067.72,-5.71,-93.57,-299.18,1.22,30.21
1DFJ,23,-58.65,1533.27,1358.38,-998.41,-2911.27,979.32,3952.84,-3.82,-89.06,-276.58,15.41,16.84
1DFJ,35,-47.27,1360.1,1003.04,-650.77,-2563.98,611.61,2422.28,-3.76,-77.61,-290.07,3.91,11.84
1DFJ,71,-90.54,7906.37,1031.46,-1416.09,-4804.64,1307.61,5795.75,-8.45,-162.88,-267.51,34.05,11.2
1DFJ,45,-49.54,4457.3,858.93,-647.15,-1535.85,643.06,1919.44,-2.61,-119.79,-299.73,-0.11,19.98
1DFJ,14,-35.12,418.93,735.22,-505.41,-1312.79,502.4,1829.85,-0.58,-47.3,-293.66,1.3,24.81
1DFJ,66,-81,5888.91,1500.73,-1339.95,-3936.28,1297.57,4805.48,-4.32,-140.72,-288.08,27.96,16.09
1DFJ,37,-50.72,2002.64,830.21,-611.4,-2316.33,595.16,3250.37,-4.41,-76.43,-294.72,1.2,14.98
1DFJ,48,-58.94,1870.22,1073.96,-943.34,-2463.7,920.03,2798.52,-2.45,-96.69,-291.18,3.65,15.19
1DFJ,44,-61.68,2624.58,1142.78,-904.8,-2925.71,886.84,3180.87,-9.2,-99.49,-287.33,11.02,13.48
1DFJ,54,-46.83,2587.13,636.88,-801.47,-1162.77,799.42,1745.26,-4.3,-71.97,-293.11,1.96,30.13
1DFJ,14,-27.66,155.78,757.37,-311.18,-1162.61,299.82,1385.46,-1.68,-33.38,-299.09,-1.85,25.97
1DFJ,14,-36.02,225.21,865.41,-345.55,-1945.06,370.7,2251.27,-0.97,-45.21,-297.79,3.03,15.64
1DFJ,55,-71.57,3520.29,928.32,-1276.93,-1418.58,1338.7,2641.65,-9.05,-126.17,-287.3,-4.96,31.01
1DFJ,71,-101.31,7382.98,1163.68,-1689.04,-4368.76,1681.06,5646.14,-8.54,-181.25,-275.03,37.84,6.35
1DFJ,5,-34.29,186.44,891.2,-579.13,-2285.45,564.65,2772.52,-4.46,-48.1,-294.6,5.3,12.02
1DFJ,20,-40.59,966.37,934.44,-796.45,-3109.45,794.49,4330.9,-2.29,-63.48,-282.59,15.38,14.87
1DFJ,37,-67.69,2690.4,1062.87,-836.09,-1387.93,804.77,1633.6,-3.13,-93.76,-301.97,-7.2,20.28
1DFJ,58,-59.42,3655.75,892.22,-779.88,-1182.01,823.73,1663.62,-4.64,-91.23,-294.6,-10.16,26.88
1DFJ,69,-78.34,1994.8,1333.28,-1085.07,-1994.06,1132.89,2208.98,-5.32,-117.06,-296,-0.44,17.3
1DFJ,51,-88.11,4871.14,1171.51,-1591.79,-3586.17,1509.74,6497.73,-5.86,-155.61,-259.31,34.11,17.74
1DFJ,12,-33.04,673.73,1017.63,-418.8,-1978.52,383.47,2584.12,-1.41,-42.64,-292.14,-1.16,21.83
1DFJ,53,-76.03,3729.3,1321.62,-986.96,-2326.28,987.34,2506.14,-7.49,-108.78,-294.36,1.97,17.61
1DFJ,111,-102.72,7366.92,1489.51,-1644.75,-3342.53,1553.39,3770.63,-8.19,-182.09,-283.76,28.62,14.73
1DFJ,46,-51.84,3431.11,754.08,-753.19,-2529.46,761.83,2658.53,-2.51,-92.32,-293.38,1.67,14.61
1DFJ,25,-50.74,430.87,1082.08,-995.8,-2885.56,941.24,4109.19,-5.81,-90.64,-268.17,7.89,17.54
1DFJ,69,-73.25,4620.12,846.82,-1083.44,-1385.26,1116.18,1613.18,-7.23,-113.63,-284.7,2.77,25.16
1DFJ,55,-59.53,4508.85,798.3,-982.13,-1527.88,1014.64,2774.6,-6.48,-146.85,-292.69,-1.6,30.73
1DFJ,30,-42.07,2434.27,1051.86,-439.75,-2110.17,462.42,2373.17,-3.02,-66.09,-294.78,1.13,15.06
1DFJ,24,-43.07,591.83,608.61,-779.96,-1049.8,761.68,1621.06,-3.7,-63.3,-293.73,2.66,30.71
1DFJ,74,-76.91,4650.96,1417.14,-1220.38,-3496.51,1238.23,3481.31,-6.69,-140.25,-273.01,8.4,14.23
1DFJ,26,-38.98,932.58,844.96,-632.3,-1085.7,654.36,1428.83,-0.52,-62.28,-295.6,0.77,26.24
1DFJ,38,-48.41,1889.74,962.58,-593.26,-1522.1,577.16,2041.84,-3.95,-71.86,-290.56,1.26,23.25
1DFJ,32,-50.39,1415.54,876.47,-731.38,-2311.49,761.26,2658.71,-2.98,-76.38,-293.82,1.59,13.67
1DFJ,39,-56.57,1032.05,1245.65,-893,-2767.76,835.51,3019.64,-3.4,-86.73,-288.8,5.78,13.09
1DFJ,43,-74.05,1257.61,1241.02,-1101.29,-4777.84,1041.39,6165.52,-6.42,-106.67,-288.05,19.81,15.15
1DFJ,42,-49.48,836.28,762.02,-743.46,-1189.16,726.88,1527.88,-4.01,-76.02,-287.44,4.8,28.74
1DFJ,44,-53.29,2219.71,754.98,-913.94,-1159.12,960.08,1870.68,-4.68,-83.86,-290.45,4.9,31.2
1DFJ,36,-78.31,890.72,1446.83,-1280.93,-3436.35,1314.55,4224.7,-4.9,-121.33,-269.09,18.26,10.53
1DFJ,68,-105.18,2711.73,1792.67,-1648.48,-3090.27,1709.57,3193.41,-8.78,-160.52,-286.68,9.68,14.51
1DFJ,41,-57.75,2702.52,728.6,-798.19,-3787.42,715.22,3658.58,-1.67,-93.49,-280.37,11.9,14.17
1DFJ,48,-52.17,2497.88,919.49,-792.26,-2923.39,734.54,4701.48,-1.92,-82.17,-285.06,11.95,19.8
1DFJ,22,-41.09,956.18,902.57,-627.63,-2874.45,550.42,3080.23,-2.45,-60.17,-290.6,9.88,8.38
1DFJ,28,-36.52,1130.03,631.34,-475.98,-1128.75,444.39,1498.33,-3.91,-54.99,-290.74,1.25,29.01
1DFJ,69,-55.95,6467.41,857.03,-845.98,-4005.47,836.15,4814.77,-2.45,-119.16,-291.18,11.13,15.64
1DFJ,20,-39.98,794.2,841.49,-507.63,-3468.23,414.71,6414.49,-4.51,-61.99,-263.93,15.02,15.92
1DFJ,44,-58.44,1759.22,865.96,-936.56,-1198.68,978.99,1455.22,-4.55,-92.59,-292.36,-0.12,25.83
1DFJ,56,-55.75,3340.28,848.45,-1041.5,-4179.55,982.47,6403.78,-2.83,-101.71,-271.1,15.84,18.66
1DFJ,38,-51.47,1231.64,960.32,-723.95,-1543.58,742.91,1895.31,-6.06,-77.7,-300.55,-5.31,19.08
1DFJ,55,-71.71,4369.91,1604.73,-1368.65,-3378.22,1410.98,3598.55,-6.69,-125.99,-285.5,12.96,13.38
1DFJ,46,-64.03,2226.05,1379.82,-914.54,-2119.03,971.01,2362.43,-5.17,-94.47,-302.64,-6.43,15.8
1DFJ,88,-83.69,7609.39,1148.98,-1367.11,-4569.55,1308.61,5791.26,-5.81,-153.08,-290.6,23.01,3.13
1DFJ,46,-76.75,1366.29,1195.43,-1097.68,-4220.75,1143.39,5633.97,-7.16,-116.2,-281.63,21.07,14.68
1DFJ,46,-49.21,1658.06,780.49,-858.71,-1182,883.75,1805.53,-4.98,-81.72,-295.96,0.33,30.56
1DFJ,28,-53.43,1111.67,1496.39,-964.93,-2694.11,925.87,3337.46,-4.75,-81.49,-289.36,15.51,12.44
1DFJ,68,-85.1,4818.98,1111.51,-1211.75,-4208.54,1256.6,5373.26,-7.35,-154.54,-283.97,13.96,8.23
1DFJ,28,-62.84,1398.51,1055.1,-972.15,-3635.46,968.34,4602.69,-6.14,-86.91,-295.15,9.74,13.44
1DFJ,16,-32.64,465.97,919.34,-372.4,-4181.2,331.25,5176.97,-2.71,-46.11,-294.29,7.36,13.59
1DFJ,36,-50.94,2247.59,767.27,-741.36,-1100.47,767.4,1536.74,-5.39,-77.53,-297.19,-6.07,27.64
1DFJ,39,-45.22,1244.61,866.42,-575.09,-2847.43,581.55,2932.01,-3.36,-67.16,-293.93,-2.59,13.89
1DFJ,56,-70.52,3267.32,1099.82,-852.69,-2633.51,861.46,2986.87,-5.94,-106.18,-295.01,3.12,13.31
1DFJ,31,-47.28,1038.11,758.83,-675,-1270.3,694.1,1760.22,-1.96,-60.84,-297.03,-3.63,26.71
1DFJ,22,-31.33,819.21,698.18,-295.3,-3496.46,264.2,3613.89,-2.35,-46.28,-291.45,3.31,16.39
1DFJ,41,-33.85,2014.55,862.14,-413.7,-1455.37,385.19,1540.88,-1.26,-56.24,-305.45,-3.33,18.68
1DFJ,23,-57.58,681.44,1314.07,-1082.49,-2852.38,984.91,4575.69,-3.17,-103.52,-243.06,28.84,21.22
1DFJ,32,-34.51,1836.83,724.47,-495.15,-1188.75,449.99,1410.08,-0.95,-51.26,-296.68,0.59,26.02
1DFJ,45,-76.28,4592.86,1719.48,-1174.66,-2399.09,1259.93,2945.37,-1.99,-124.64,-281.85,19.43,15.21
1DFJ,30,-43.39,1991.22,671.91,-677.96,-1060.68,687.83,1580.84,-4.71,-63.94,-295.58,-1.92,28.52
1DFJ,106,-109.99,8961.62,1712.91,-1728.15,-2853.34,1717.58,3535.2,-10.27,-199.73,-284.58,7.83,13.88
1DFJ,56,-55.09,3502.67,1138.72,-1193.19,-3659.65,1164.14,4364.11,-2.06,-104.33,-280.6,21.51,9.33
1DFJ,20,-46.77,190.46,966.66,-692.38,-1352.53,705.08,1564.86,-4.32,-59.3,-301.14,-4.31,20.26
