vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,vdwf,hit(2.5A),near_hit(4.0A),RMSD,,Rank,Number of hits,,53.074,151.294,0.15,1.373,13.235,-0.097,15.93,-0.734,0,0,27.635,79.063
26,-43.3459,1076.8,815.121,-210.354,-96.521,233.403,59.2992,-0.62556,-1048.85,-144.213,0.648762,19072.9,N,N,6.7072,-6931.491122,2431,87,-6931.491122,1379.924,-6557.974595,161.52,1119.161133,-2784.03519,9.362537,3718.10979,-43.5256128,0,0,-3985.326255,51.29307001
63,-65.9543,4177.32,1090.88,-340.687,-82.827,439.026,52.5034,-1.93527,-1170.01,-140.236,-12.6441,1.57E+07,N,N,8.98404,-6931.365504,2432,87,-6931.365504,3343.662,-9978.489864,626.598,1497.77824,-4508.992445,8.034219,6993.68418,-38.5374956,0,0,-3875.42186,-999.6804783
16,-40.0791,774.653,904.15,-213.073,-30.9391,259.311,43.7215,-1.97165,-977.587,-138.309,-6.74986,2606.38,N,N,9.5394,-6931.068265,2433,87,-6931.068265,849.184,-6063.727355,116.19795,1241.39795,-2820.021155,3.0010927,4130.82423,-32.091581,0,0,-3822.169215,-533.6641812
22,-33.8174,1648.97,604.47,-125.905,-23.7403,159.449,54.091,-1.65454,-1040.06,-138.509,-13.5039,121465,N,N,7.79533,-6930.544056,2434,87,-6930.544056,1167.628,-5116.369716,247.3455,829.93731,-1666.352675,2.3028091,2540.02257,-39.702794,0,0,-3827.696215,-1067.658846
58,-62.3417,3719.65,732.541,-519.776,-33.5447,572.104,36.5598,-5.55445,-679.202,-124.798,-11.4132,7.10E+10,N,N,16.8959,-6930.261126,2435,87,-6930.261126,3078.292,-9431.92516,557.9475,1005.778793,-6879.23536,3.2538359,9113.61672,-26.8348932,0,0,-3448.79273,-902.3618316
47,-55.487,1709.03,719.988,-320.428,-54.1814,380.503,59.7659,-5.85311,-743.201,-132.317,-5.05652,19539.6,N,N,13.5969,-6929.902455,2436,87,-6929.902455,2494.478,-8394.850178,256.3545,988.543524,-4240.86458,5.2555958,6061.41279,-43.8681706,0,0,-3656.580295,-399.7836408
31,-47.4237,1043.24,954.827,-286.43,-53.8704,333.085,65.8109,-2.99821,-1019.08,-132.668,-8.51552,2178.43,N,N,9.58114,-6929.643306,2437,87,-6929.643306,1645.294,-7174.921268,156.486,1310.977471,-3790.90105,5.2254288,5306.04405,-48.3052006,0,0,-3666.28018,-673.2625578
37,-52.7166,2123.59,785.378,-384.011,-124.596,434.488,102.347,-0.413139,-995.626,-115.269,-11.4458,145250,N,N,7.05383,-6929.531518,2438,87,-6929.531518,1963.738,-7975.70528,318.5385,1078.323994,-5082.385585,12.085812,6921.39384,-75.122698,0,0,-3185.458815,-904.9392854
35,-52.1155,2083.74,710.606,-305.589,-56.0474,337.447,52.0007,-4.34664,-811.111,-124.829,-0.49581,22932.5,N,N,12.4345,-6929.470681,2439,87,-6929.470681,1857.59,-7884.762457,312.561,975.662038,-4044.470415,5.4365978,5375.53071,-38.1685138,0,0,-3449.649415,-39.20022603
14,-33.905,582.752,843.138,-128.532,-124.053,140.991,144.278,-1.97611,-1114.53,-139.58,-4.82424,1161.13,N,N,7.39229,-6929.259284,2440,87,-6929.259284,743.036,-5129.62307,87.4128,1157.628474,-1701.12102,12.033141,2245.98663,-105.900052,0,0,-3857.2933,-381.4188871
14,-44.2344,404.734,765.131,-314.98,-45.5925,371.888,40.2897,-2.90198,-913.664,-126.519,-4.111,2072.94,N,N,8.9852,-6929.243536,2441,87,-6929.243536,743.036,-6692.399314,60.7101,1050.524863,-4168.7603,4.4224725,5924.17584,-29.5726398,0,0,-3496.352565,-325.027993
36,-44.3513,1812.85,906.58,-184.277,-53.5199,214.697,44.1713,-0.539409,-1095.68,-152.095,-5.01467,11711.2,N,N,7.81436,-6928.39311,2442,87,-6928.39311,1910.664,-6710.085582,271.9275,1244.73434,-2438.906095,5.1914303,3420.12321,-32.4217342,0,0,-4203.145325,-396.4748542
37,-61.9934,2977.21,1101.65,-377.51,-67.9497,466.531,69.7929,-3.68149,-1108.41,-128.973,-3.77138,3.08E+06,N,N,9.42109,-6927.832869,2443,87,-6927.832869,1963.738,-9379.22946,446.5815,1512.56545,-4996.34485,6.5911209,7431.83883,-51.2279886,0,0,-3564.168855,-298.1766169
23,-37.4439,1515.99,742.179,-240.427,-74.0567,265.263,56.1731,-0.434465,-1003.76,-138.004,-11.708,309588,N,N,9.53445,-6927.794594,2444,87,-6927.794594,1220.702,-5665.037407,227.3985,1019.011767,-3182.051345,7.1834999,4225.63959,-41.2310554,0,0,-3813.74054,-925.669604
42,-58.0836,4018.96,997.95,-305.825,-63.5838,374.818,54.6664,-4.53176,-1021.24,-133.406,-6.88695,6.58E+08,N,N,6.50071,-6927.44121,2445,87,-6927.44121,2229.108,-8787.700178,602.844,1370.18535,-4047.593875,6.1676286,5970.85074,-40.1251376,0,0,-3686.67481,-544.5029279
66,-78.205,4310.25,1079.28,-526.253,-86.6915,675.282,76.2304,-7.18751,-1048.04,-132.818,-10.1239,27446.6,N,N,8.38524,-6926.785899,2446,87,-6926.785899,3502.884,-11831.94727,646.5375,1481.85144,-6964.958455,8.4090755,10757.24226,-55.9531136,0,0,-3670.42543,-800.4259057
47,-63.4737,1228.59,1086.23,-366.948,-103.537,472.611,83.431,-3.63289,-1135.29,-140.044,-3.08624,1768.75,N,N,6.78992,-6926.211826,2447,87,-6926.211826,2494.478,-9603.189968,184.2885,1491.39379,-4856.55678,10.043089,7528.69323,-61.238354,0,0,-3870.11594,-244.0073931
33,-47.4124,2075.94,767.375,-402.338,-39.3684,406.08,54.5789,-5.17799,-763.709,-124.166,-6.89967,5.88E+08,N,N,11.8427,-6925.939998,2448,87,-6925.939998,1751.442,-7173.211646,311.391,1053.605875,-5324.94343,3.8187348,6468.8544,-40.0609126,0,0,-3431.32741,-545.5086092
54,-62.9635,3027.2,854.892,-478.872,-47.9032,546.574,45.8439,-4.16985,-845.68,-132.552,-7.2181,29722.7,N,N,17.677,-6925.866126,2449,87,-6925.866126,2865.996,-9525.999769,454.08,1173.766716,-6337.87092,4.6466104,8706.92382,-33.6494226,0,0,-3663.07452,-570.6846403
42,-55.4583,2107.15,801.873,-433.165,-24.5297,496.575,25.0931,-3.37003,-858.352,-124.166,-11.5299,1.03E+06,N,N,18.855,-6925.809784,2450,87,-6925.809784,2229.108,-8390.50804,316.0725,1100.971629,-5732.938775,2.3793809,7910.43975,-18.4183354,0,0,-3431.32741,-911.5884837
31,-42.4453,2324.35,765,-223.327,-99.5721,256.735,66.0998,-1.92491,-1119.41,-134.029,-11.8816,14057.8,Y,Y,2.23349,-6925.517129,2451,88,-6925.517129,1645.294,-6421.719218,348.6525,1050.345,-2955.732845,9.6584937,4089.78855,-48.5172532,0,0,-3703.891415,-939.3949408
54,-55.7646,1886.33,838.035,-293.822,-61.5493,361.828,85.9213,-1.44432,-983.216,-130.669,-12.5796,31335.8,N,N,8.53487,-6924.810649,2452,88,-6924.810649,2865.996,-8436.849392,282.9495,1150.622055,-3888.73417,5.9702821,5763.92004,-63.0662342,0,0,-3611.037815,-994.5809148
33,-41.8604,881.667,1029.09,-169.682,-39.613,223.021,46.4277,-0.420704,-1038.31,-152.42,-12.0486,4258.32,N,N,8.69553,-6924.57211,2453,88,-6924.57211,1751.442,-6333.227358,132.25005,1412.94057,-2245.74127,3.842461,3552.72453,-34.0779318,0,0,-4212.1267,-952.5984618
24,-33.191,848.725,697.726,-89.1287,-119.559,112.677,107.786,0,-921.22,-138.361,-12.4729,2695.39,N,N,6.64114,-6924.479169,2454,88,-6924.479169,1273.776,-5021.599154,127.30875,957.977798,-1179.618345,11.597223,1794.94461,-79.114924,0,0,-3823.606235,-986.1448927
29,-50.5738,1873.85,814.612,-287.088,-71.7878,364.009,81.9391,0,-854.936,-125.457,-8.729,1.52E+07,N,N,14.3609,-6924.098036,2455,88,-6924.098036,1539.146,-7651.512497,281.0775,1118.462276,-3799.60968,6.9634166,5798.66337,-60.1432994,0,0,-3467.004195,-690.140927
30,-59.4846,1608.45,1077.61,-310.2,-79.4645,405.428,77.1076,-1.64076,-1079.06,-125.085,-1.07229,20415.9,N,N,8.76943,-6924.037364,2456,88,-6924.037364,1592.22,-8999.663072,241.2675,1479.55853,-4105.497,7.7080565,6458.46804,-56.5969784,0,0,-3456.723975,-84.77846427
19,-38.1532,757.91,805.19,-162.06,-81.6164,182.189,62.0715,0,-904.773,-134.087,-4.97657,773.007,N,N,8.07445,-6923.92569,2457,88,-6923.92569,1008.406,-5772.350241,113.6865,1105.52587,-2144.8641,7.9167908,2902.27077,-45.560481,0,0,-3705.494245,-393.4625539
16,-37.8398,1127.22,815.309,-122.169,-59.2337,161.207,55.6559,-0.499796,-977.183,-135.104,-6.56424,20638.1,N,N,7.96502,-6923.820958,2458,88,-6923.820958,849.184,-5724.934701,169.083,1119.419257,-1616.906715,5.7456689,2568.02751,-40.8514306,0,0,-3733.59904,-518.9885071
39,-47.0039,3145.2,999.765,-209.057,-59.3466,234.85,42.6329,-1.71873,-1048.23,-136.237,-11.5129,234245,N,N,8.91793,-6923.463433,2459,88,-6923.463433,2069.886,-7111.408047,471.78,1372.677345,-2766.869395,5.7566202,3741.1605,-31.2925486,0,0,-3764.909495,-910.2444127
22,-47.0154,1101.38,874.605,-221.973,-47.7512,292.358,49.5308,0,-1076.76,-135.1,-3.77148,2697.81,N,N,8.4986,-6923.426742,2460,88,-6923.426742,1167.628,-7113.147928,165.207,1200.832665,-2937.812655,4.6318664,4657.26294,-36.3556072,0,0,-3733.4885,-298.1845232
27,-41.2686,1028.28,803.026,-256.19,-88.1878,298.89,77.7557,-2.03308,-1040.3,-144.087,-8.975,2566.85,N,N,9.62607,-6923.206958,2461,88,-6923.206958,1432.998,-6243.691568,154.242,1102.554698,-3390.67465,8.5542166,4761.3177,-57.0726838,0,0,-3981.844245,-709.590425
38,-53.0734,2235.1,943.794,-411.751,-32.4287,463.285,43.9786,-1.06823,-1071.37,-118.69,-14.7036,264466,N,N,9.31213,-6922.818838,2462,88,-6922.818838,2016.812,-8029.68698,335.265,1295.829162,-5449.524485,3.1455839,7380.13005,-32.2802924,0,0,-3279.99815,-1162.510727
30,-49.4494,1885.42,895.041,-318.682,-25.8451,377.345,33.479,-0.832505,-1039.65,-136.023,-7.05243,5796,N,N,6.61942,-6922.77214,2463,88,-6922.77214,1592.22,-7481.397524,282.813,1228.891293,-4217.75627,2.5069747,6011.10585,-24.573586,0,0,-3758.995605,-557.5862731
31,-54.2374,2051.41,964.327,-243.415,-54.1482,338.497,58.7134,-0.750089,-1115.53,-132.244,-5.96781,16355.8,N,N,6.20372,-6922.346202,2464,88,-6922.346202,1645.294,-8205.793196,307.7115,1324.020971,-3221.597525,5.2523754,5392.25721,-43.0956356,0,0,-3654.56294,-471.832962
73,-73.8257,4473.09,1043.42,-529.24,-42.3656,610.005,36.0075,-5.90685,-1051.53,-130.342,-10.3542,3.18E+06,N,N,6.28395,-6921.471372,2465,88,-6921.471372,3874.402,-11169.38546,670.9635,1432.61566,-7004.4914,4.1094632,9717.37965,-26.429505,0,0,-3602.00117,-818.6341146
24,-44.0199,1220.09,873.308,-298.13,-48.9577,325.895,44.255,-3.79965,-1177.36,-149.884,0.0911905,62297,N,N,7.42944,-6920.917385,2466,88,-6920.917385,1273.776,-6659.946751,183.0135,1199.051884,-3945.75055,4.7488969,5191.50735,-32.48317,0,0,-4142.04434,7.209794502
11,-46.2031,36.841,975.967,-233.3,-39.7434,311.105,52.6334,0,-1032.58,-128.459,-1.81062,-9.36205,N,N,9.1924,-6920.62714,2467,88,-6920.62714,583.814,-6990.251811,5.52615,1340.002691,-3087.7255,3.8551098,4955.90265,-38.6329156,0,0,-3549.964465,-143.1530491
42,-57.4541,2635.79,802.763,-334.421,-75.172,391.718,49.0427,-4.6101,-858.543,-127.629,-2.68462,384957,N,N,11.7054,-6919.771885,2468,88,-6919.771885,2229.108,-8692.460605,395.3685,1102.193599,-4426.061935,7.291684,6240.06774,-35.9973418,0,0,-3527.027415,-212.2541111
18,-40.9308,718.45,914.785,-122.883,-76.8832,165.243,57.9533,0,-1018.95,-134.995,-3.61986,2176.13,N,N,9.57614,-6919.384533,2469,88,-6919.384533,955.332,-6192.584455,107.7675,1255.999805,-1626.356505,7.4576704,2632.32099,-42.5377222,0,0,-3730.586825,-286.1969912
49,-56.8013,2549.23,855.315,-436.733,-33.2217,529.029,44.1154,-4.46222,-854.804,-128.966,-19.4354,5.25E+07,N,N,18.4654,-6918.821811,2470,88,-6918.821811,2600.626,-8593.695882,382.3845,1174.347495,-5780.161255,3.2225049,8427.43197,-32.3807036,0,0,-3563.97541,-1536.62103
54,-80.5279,3117.89,1042.64,-718.491,-63.2207,878.986,44.3894,-1.4952,-801.627,-124.625,-6.61462,2.39E+06,N,N,17.6145,-6918.578275,2471,88,-6918.578275,2865.996,-12183.3881,467.6835,1431.54472,-9509.228385,6.1324079,14002.24698,-32.5818196,0,0,-3444.011875,-522.9717011
19,-41.6532,472.521,864.742,-262.962,-49.4458,315.803,69.2437,-4.53091,-940.676,-129.485,-10.2334,1413.91,N,N,16.8791,-6918.294517,2472,88,-6918.294517,1008.406,-6301.879241,70.87815,1187.290766,-3480.30207,4.7962426,5030.74179,-50.8248758,0,0,-3578.317975,-809.0833042
20,-36.3412,1080.13,488.078,-256.693,-92.8539,298.714,75.3941,-1.9662,-894.897,-126.386,-14.3613,8986.47,N,Y,3.30019,-6917.849767,2473,88,-6917.849767,1061.48,-5498.205513,162.0195,670.131094,-3397.331855,9.0068283,4758.51402,-55.3392694,0,0,-3492.67711,-1135.447462
54,-74.7058,4226.48,1094.64,-513.409,-52.5086,663.507,54.9128,-5.3067,-948.742,-123.352,-11.9954,7.71E+08,N,N,16.4158,-6917.369681,2474,88,-6917.369681,2865.996,-11302.53931,633.972,1502.94072,-6794.968115,5.0933342,10569.66651,-40.3059952,0,0,-3408.83252,-948.3923102
24,-42.7113,901.94,821.676,-221.878,-67.6256,263.921,64.8664,-0.989009,-958.379,-131.992,-7.22938,1282,N,N,8.4972,-6917.25672,2475,88,-6917.25672,1273.776,-6461.963422,135.291,1128.161148,-2936.55533,6.5596832,4204.26153,-47.6119376,0,0,-3647.59892,-571.5764709
61,-68.901,4164.72,1042.48,-475.272,-48.5503,553.521,49.4621,-3.76012,-1188.06,-148.238,-2.34729,1.80E+07,N,N,7.82551,-6917.132966,2476,88,-6917.132966,3237.514,-10424.30789,624.708,1431.32504,-6290.22492,4.7093791,8817.58953,-36.3051814,0,0,-4096.55713,-185.5837893
53,-63.0128,3817.44,1052.98,-384.787,-57.1799,457.859,57.9508,-1.45281,-1192.47,-150.674,-2.71933,457035,N,N,6.47336,-6917.004913,2477,88,-6917.004913,2812.922,-9533.458563,572.616,1445.74154,-5092.655945,5.5464503,7293.69387,-42.5358872,0,0,-4163.87599,-214.9983878
38,-63.9167,1948.88,1166.04,-374.104,-52.1416,480.365,63.2778,-2.13556,-1175.39,-119.782,-6.3989,55266.3,N,N,9.16428,-6916.628251,2478,88,-6916.628251,2016.812,-9670.21321,292.332,1600.97292,-4951.26644,5.0577352,7652.21445,-46.4459052,0,0,-3310.17557,-505.9162307
27,-41.4407,2913.93,776.972,-250.886,-29.0842,279.46,43.4498,-0.971774,-827.058,-128.761,-14.263,324338,N,N,18.8262,-6916.59441,2479,88,-6916.59441,1432.998,-6269.729266,437.0895,1066.782556,-3320.47621,2.8211674,4451.7978,-31.8921532,0,0,-3558.310235,-1127.675569
47,-60.8178,4163.85,1138.4,-333.871,-31.8831,432.858,41.4358,0,-1083.92,-146.914,-9.94838,2.28E+06,N,N,8.92454,-6916.482653,2480,88,-6916.482653,2494.478,-9201.368233,624.5775,1563.0232,-4418.782685,3.0926607,6895.42794,-30.4138772,0,0,-4059.96839,-786.5487679
64,-65.8327,4125.02,861.37,-512.779,-58.1907,601.787,50.924,-3.94661,-772.447,-134.551,-15.2246,8.47E+07,N,N,9.77763,-6915.858812,2481,88,-6915.858812,3396.736,-9960.092514,618.753,1182.66101,-6786.630065,5.6444979,9586.46691,-37.378216,0,0,-3718.316885,-1203.70255
25,-49.4222,2572.58,1053.23,-217.807,-67.5007,275.933,54.4602,-2.68726,-1017.38,-136.545,-3.83671,458108,N,N,7.33058,-6915.712588,2482,88,-6915.712588,1326.85,-7477.282327,385.887,1446.08479,-2882.675645,6.5475679,4395.61269,-39.9737868,0,0,-3773.421075,-303.3418027
43,-50.0766,3619.39,1009.01,-173.725,-62.1819,217.98,54.2739,-1.53434,-992.882,-138.845,-10.7749,3.33E+09,N,N,8.16586,-6915.339757,2483,88,-6915.339757,2282.182,-7576.28912,542.9085,1385.37073,-2299.250375,6.0316443,3472.4214,-39.8370426,0,0,-3836.981575,-851.8959187
44,-50.0386,3912.52,908.144,-329.274,-60.9409,366.296,62.2895,-3.50346,-958.912,-137.221,-14.6552,1.98E+06,N,N,17.9197,-6914.965985,2484,88,-6914.965985,2335.256,-7570.539948,586.878,1246.881712,-4357.94139,5.9112673,5835.09528,-45.720493,0,0,-3792.102335,-1158.684078
4,-32.2928,33.7219,824.835,-143.751,-79.7968,160.104,84.1901,-0.967879,-1074.91,-137.82,-2.07724,1.42915,N,N,8.60385,-6914.885678,2485,88,-6914.885678,212.296,-4885.706883,5.058285,1132.498455,-1902.544485,7.7402896,2550.45672,-61.7955334,0,0,-3808.6557,-164.2328261
25,-43.7813,1659.35,1015.18,-138.21,-246.089,190.72,157.778,0,-1135.62,-131.077,-9.55043,201398,N,N,7.32738,-6914.630073,2486,88,-6914.630073,1326.85,-6623.848002,248.9025,1393.84214,-1829.20935,23.870633,3038.1696,-115.809052,0,0,-3622.312895,-755.0856471
16,-38.9624,126.411,746.479,-257.211,-153.026,284.511,124.832,-2.07175,-1028.21,-127.088,-5.71386,87.4482,N,N,4.75638,-6914.258343,2487,88,-6914.258343,849.184,-5894.777346,18.96165,1024.915667,-3404.187585,14.843522,4532.26023,-91.626688,0,0,-3512.07688,-451.7549132
27,-46.2686,1423.02,823.972,-296.668,-43.8532,326.306,56.8675,-1.58653,-916.477,-126.99,-5.26957,8.19E+07,N,N,8.42861,-6914.22706,2488,88,-6914.22706,1432.998,-7000.161568,213.453,1131.313556,-3926.40098,4.2537604,5198.05458,-41.740745,0,0,-3509.36865,-416.6280129
35,-52.6143,2228.66,1045.04,-207.086,-49.1073,286.113,64.7911,-0.922659,-1049.31,-131.209,-9.21967,477181,N,N,9.48117,-6914.190848,2489,88,-6914.190848,1857.59,-7960.227904,334.299,1434.83992,-2740.78321,4.7634081,4557.78009,-47.5566674,0,0,-3625.960715,-728.9347692
56,-67.3827,4903.13,942.338,-486.807,-74.7394,562.122,79.1777,-6.09808,-899.941,-121.568,-10.401,2.16E+09,N,N,19.0257,-6914.174478,2490,88,-6914.174478,2972.144,-10194.59821,735.4695,1293.830074,-6442.890645,7.2497218,8954.60346,-58.1164318,0,0,-3359.53168,-822.334263
16,-37.6553,1763.87,812.057,-172.212,-66.4117,202.279,89.966,-1.71018,-1013.77,-132.991,-8.27052,9733.83,N,N,8.54545,-6913.915064,2491,88,-6913.915064,849.184,-5697.020958,264.5805,1114.954261,-2279.22582,6.4419349,3222.30447,-66.035044,0,0,-3675.206285,-653.8921228
24,-46.8715,2125.02,937.404,-331.503,-44.3037,375.443,44.371,-0.401766,-968.942,-142.779,-4.0659,9.52E+06,N,N,9.45704,-6913.858016,2492,88,-6913.858016,1273.776,-7091.376721,318.753,1287.055692,-4387.442205,4.2974589,5980.80699,-32.568314,0,0,-3945.697665,-321.4622517
32,-44.0201,1267.83,754.531,-241.127,-103.573,286.198,93.537,-1.53366,-787.018,-134.635,-9.69886,2380.63,N,N,9.05526,-6913.713922,2493,88,-6913.713922,1698.368,-6659.977009,190.1745,1035.971063,-3191.315845,10.046581,4559.13414,-68.656158,0,0,-3720.638225,-766.8209682
69,-65.5937,3844.48,996.965,-513.174,-63.0475,582.511,39.6992,-7.84536,-1243.37,-134.674,-16.9491,178678,Y,Y,1.55666,-6913.566251,2494,89,-6913.566251,3662.106,-9923.933248,576.672,1368.832945,-6791.85789,6.1156075,9279.40023,-29.1392128,0,0,-3721.71599,-1340.046693
28,-48.3404,930.784,780.852,-286.221,-53.5724,330.472,76.6674,-1.8062,-1046.39,-121.028,-4.78229,2499.55,N,N,8.38088,-6913.31738,2495,89,-6913.31738,1486.072,-7313.612478,139.6176,1072.109796,-3788.134935,5.1965228,5264.41896,-56.2738716,0,0,-3344.60878,-378.1021943
14,-32.1434,159.969,675.413,-128.275,-51.71,154.953,29.3516,-1.53293,-1050.98,-145.199,-6.14557,293.305,N,Y,2.90271,-6913.038266,2496,89,-6913.038266,743.036,-4863.10356,23.99535,927.342049,-1697.719625,5.01587,2468.40129,-21.5440744,0,0,-4012.574365,-485.8872009
33,-55.3088,1368.1,1238.77,-240.382,-124.59,311.385,89.5157,-0.725408,-1059.75,-132.409,-3.3959,3249.86,N,N,6.72669,-6912.726148,2497,89,-6912.726148,1751.442,-8367.889587,205.215,1700.83121,-3181.45577,12.08523,4960.36305,-65.7045238,0,0,-3659.122715,-268.4900417
44,-66.0118,2134.68,1084.12,-384.2,-102.763,497.984,86.3931,-2.9678,-1086.06,-122.833,-5.93719,87367.5,N,N,7.63494,-6912.582922,2498,89,-6912.582922,2335.256,-9987.189269,320.202,1488.49676,-5084.887,9.968011,7932.88512,-63.4125354,0,0,-3394.489955,-469.412053
21,-39.1725,1456.92,864.81,-208.9,-66.0172,226.665,59.8742,-0.8556,-961.206,-131.876,-8.46248,104745,N,N,18.0661,-6911.112446,2499,89,-6911.112446,1114.554,-5926.564215,218.538,1187.38413,-2764.7915,6.4036684,3610.77345,-43.9476628,0,0,-3644.39326,-669.0690562
16,-37.1226,1182.65,822.523,-122.617,-59.2377,154.227,55.596,-0.525675,-990.345,-135.328,-6.44543,33682.9,N,N,7.9516,-6910.96667,2500,89,-6910.96667,849.184,-5616.426644,177.3975,1129.324079,-1622.835995,5.7460569,2456.83611,-40.807464,0,0,-3739.78928,-509.5950321
17,-41.9329,1008.31,875.816,-210.217,-104.217,245.208,82.8173,-1.463,-1030.73,-136.07,-1.71181,30975.7,N,N,7.96343,-6910.568993,2501,89,-6910.568993,902.258,-6344.196173,151.2465,1202.495368,-2782.221995,10.109049,3906.16344,-60.7878982,0,0,-3760.29445,-135.340834
61,-61.5651,3915.07,931.528,-413.269,-129.627,512.506,73.2018,-4.44922,-1055.97,-144.153,-17.3234,8.86E+06,N,N,5.73734,-6910.526862,2502,89,-6910.526862,3237.514,-9314.430239,587.2605,1278.987944,-5469.615215,12.573819,8164.22058,-53.7301212,0,0,-3983.668155,-1369.639974
27,-38.0654,1649.25,810.421,-112.69,-149.95,130.246,115.153,-0.779628,-872.657,-140.686,-7.20838,42721.2,N,N,8.52649,-6910.357375,2503,89,-6910.357375,1432.998,-5759.066628,247.3875,1112.708033,-1491.45215,14.54515,2074.81878,-84.522302,0,0,-3887.85761,-569.9161479
56,-78.1762,3674.76,1088.84,-545.404,-90.136,672.527,72.2011,-1.85025,-1017.77,-119.932,-3.00129,220735,N,N,9.32156,-6910.185739,2504,89,-6910.185739,2972.144,-11827.59,551.214,1494.97732,-7218.42194,8.743192,10713.35511,-52.9956074,0,0,-3314.32082,-237.2909913
61,-63.9978,3655.34,796.447,-569.716,-108.214,629.001,137.989,-2.75052,-858.094,-126.241,-12.737,7.24E+06,N,N,17.4934,-6909.834386,2505,89,-6909.834386,3237.514,-9682.483153,548.301,1093.521731,-7540.19126,10.496758,10019.98593,-101.283926,0,0,-3488.670035,-1007.025431
24,-41.4809,855.831,744.054,-185.26,-164.63,228.726,140.598,-1.68249,-1025.39,-123.492,-9.47943,5123.53,N,N,5.41913,-6909.788829,2506,89,-6909.788829,1273.776,-6275.811285,128.37465,1021.586142,-2451.9161,15.96911,3643.60518,-103.198932,0,0,-3412.70142,-749.4721741
72,-60.3528,4498.51,1081.08,-312.597,-81.1265,353.979,64.8584,-0.723317,-1145.94,-150.102,-13.5637,3.54E+08,N,N,9.6382,-6909.117386,2507,89,-6909.117386,3821.328,-9131.016523,674.7765,1484.32284,-4137.221295,7.8692705,5638.88547,-47.6060656,0,0,-4148.06877,-1072.386813
28,-47.9374,801.316,938.693,-257.589,-36.1415,332.494,53.3311,-0.946102,-921.159,-138.157,-7.40067,1645.64,N,N,9.55206,-6908.834271,2508,89,-6908.834271,1486.072,-7252.640996,120.1974,1288.825489,-3409.190415,3.5057255,5296.62942,-39.1450274,0,0,-3817.968695,-585.1191722
14,-32.5005,173.964,692.842,-130.774,-52.2406,157.564,29.8015,-2.48954,-1063.52,-144.869,-5.9561,437.484,N,Y,2.91495,-6908.696263,2509,89,-6908.696263,743.036,-4917.130647,26.0946,951.272066,-1730.79389,5.0673382,2509.99452,-21.874301,0,0,-4003.454815,-470.9071343
38,-44.8306,1322.83,859.194,-238.781,-69.8803,266.234,75.5012,0,-1025.32,-135.269,-10.3069,10197.3,N,N,7.26197,-6908.542591,2510,89,-6908.542591,2016.812,-6782.600796,198.4245,1179.673362,-3160.266535,6.7783891,4241.10762,-55.4178808,0,0,-3738.158815,-814.8944347
48,-56.447,2415.04,942.54,-332.442,-64.0067,396.935,60.6924,-2.7423,-999.878,-130.55,-10.7436,47558.6,N,N,7.59534,-6908.382387,2511,89,-6908.382387,2547.552,-8540.092418,362.256,1294.10742,-4399.86987,6.2086499,6323.17455,-44.5482216,0,0,-3607.74925,-849.4212468
21,-41.9243,778.793,822.586,-155.181,-48.5941,200.321,46.2953,0,-1085.87,-138.461,-2.62757,8313.6,N,N,4.99499,-6908.198946,2512,89,-6908.198946,1114.554,-6342.895044,116.81895,1129.410578,-2053.820535,4.7136277,3191.11353,-33.9807502,0,0,-3826.369735,-207.7435669
